Year,metro_name,code,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,FMR Percentile,statename,statecode,smallarea_status
2022,"North Port-Sarasota-Bradenton, FL MSA",METRO35840M35840,920,1081,1385,1835,2185,40,Florida,FL,1
2022,"Ocala, FL MSA",METRO36100M36100,740,806,995,1285,1418,40,Florida,FL,0
2022,"Orlando-Kissimmee-Sanford, FL MSA",METRO36740M36740,1152,1237,1422,1827,2211,40,Florida,FL,0
2022,"Palm Bay-Melbourne-Titusville, FL MSA",METRO37340M37340,815,984,1196,1596,1921,40,Florida,FL,1
2022,"Palm Coast, FL HUD Metro FMR Area",METRO19660M37380,800,925,1193,1575,1809,40,Florida,FL,0
2022,"Panama City, FL MSA",METRO37460M37460,903,1010,1170,1613,1983,40,Florida,FL,0
2022,"Pensacola-Ferry Pass-Brent, FL MSA",METRO37860M37860,844,877,1012,1424,1732,40,Florida,FL,0
2022,"Port St. Lucie, FL MSA",METRO38940M38940,980,987,1275,1711,1962,40,Florida,FL,0
2022,"Punta Gorda, FL MSA",METRO39460M39460,832,928,1142,1622,1955,40,Florida,FL,0
2022,"Sebastian-Vero Beach, FL MSA",METRO42680M42680,754,941,1135,1480,1889,40,Florida,FL,0
2022,"Sebring, FL MSA",METRO42700M42700,642,709,933,1178,1329,40,Florida,FL,0
2022,"Tallahassee, FL HUD Metro FMR Area",METRO45220M45220,837,941,1124,1470,1596,40,Florida,FL,0
2022,"Tampa-St. Petersburg-Clearwater, FL MSA",METRO45300M45300,1044,1110,1347,1732,2133,40,Florida,FL,1
2022,"The Villages, FL MSA",METRO45540M45540,751,756,995,1344,1349,40,Florida,FL,0
2022,"Wakulla County, FL HUD Metro FMR Area",METRO45220N12129,767,863,1025,1267,1754,40,Florida,FL,0
2022,"Walton County, FL HUD Metro FMR Area",METRO18880N12131,786,885,1008,1326,1456,40,Florida,FL,0
2022,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",METRO33100MM8960,1049,1274,1578,2120,2575,40,Florida,FL,1
2022,"Albany, GA MSA",METRO10500M10500,666,690,810,1050,1273,40,Georgia,GA,0
2022,"Athens-Clarke County, GA MSA",METRO12020M12020,737,782,899,1204,1409,40,Georgia,GA,0
2022,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",METRO12060M12060,1111,1131,1289,1596,1951,40,Georgia,GA,1
2022,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",METRO12260M12260,685,789,906,1228,1532,40,Georgia,GA,0
2022,"Brunswick, GA MSA",METRO15260M15260,728,732,894,1230,1426,40,Georgia,GA,0
2022,"Butts County, GA HUD Metro FMR Area",METRO12060N13035,709,714,939,1233,1405,40,Georgia,GA,0
2022,"Chattanooga, TN-GA MSA",METRO16860M16860,721,742,883,1148,1380,40,Georgia,GA,0
2022,"Columbus, GA-AL HUD Metro FMR Area",METRO17980M17980,654,724,827,1122,1415,40,Georgia,GA,0
2022,"Dalton, GA HUD Metro FMR Area",METRO19140M19140,558,617,806,1087,1093,40,Georgia,GA,0
2022,"Gainesville, GA MSA",METRO23580M23580,840,902,1028,1339,1516,40,Georgia,GA,0
2022,"Haralson County, GA HUD Metro FMR Area",METRO12060N13143,649,653,801,1138,1371,40,Georgia,GA,0
2022,"Hinesville, GA HUD Metro FMR Area",METRO25980M25980,876,892,1016,1443,1739,40,Georgia,GA,0
2022,"Lamar County, GA HUD Metro FMR Area",METRO12060N13171,602,606,798,1023,1210,40,Georgia,GA,0
2022,"Lincoln County, GA HUD Metro FMR Area",METRO12260N13181,534,616,704,974,978,40,Georgia,GA,0
2022,"Long County, GA HUD Metro FMR Area",METRO25980N13183,618,622,750,1065,1276,40,Georgia,GA,0
2022,"Macon-Bibb County, GA HUD Metro FMR Area",METRO31420M31420,600,739,846,1071,1147,40,Georgia,GA,0
2022,"Meriwether County, GA HUD Metro FMR Area",METRO12060N13199,642,646,850,1069,1153,40,Georgia,GA,0
2022,"Monroe County, GA HUD Metro FMR Area",METRO31420N13207,556,671,764,944,1308,40,Georgia,GA,0
2022,"Morgan County, GA HUD Metro FMR Area",METRO12060N13211,701,706,929,1182,1590,40,Georgia,GA,0
2022,"Murray County, GA HUD Metro FMR Area",METRO19140N13213,539,587,773,1012,1182,40,Georgia,GA,0
2022,"Peach County, GA HUD Metro FMR Area",METRO47580N13225,511,584,769,1044,1130,40,Georgia,GA,0
2022,"Rome, GA MSA",METRO40660M40660,654,658,864,1154,1334,40,Georgia,GA,0
2022,"Savannah, GA MSA",METRO42340M42340,880,937,1067,1466,1713,40,Georgia,GA,0
2022,"Stewart County, GA HUD Metro FMR Area",METRO17980M13259,532,535,704,870,1205,40,Georgia,GA,0
2022,"Talbot County, GA HUD Metro FMR Area",METRO17980M13263,558,617,704,947,1205,40,Georgia,GA,0
2022,"Valdosta, GA MSA",METRO46660M46660,639,643,833,1159,1376,40,Georgia,GA,0
2022,"Warner Robins, GA HUD Metro FMR Area",METRO47580M47580,778,855,974,1297,1587,40,Georgia,GA,0
2022,"Kahului-Wailuku-Lahaina, HI MSA",METRO27980M27980,1467,1568,1957,2678,2944,40,Hawaii,HI,0
2022,"Urban Honolulu, HI MSA",METRO46520M46520,1552,1705,2240,3182,3834,40,Hawaii,HI,1
2022,"Boise City, ID HUD Metro FMR Area",METRO14260M14260,783,896,1118,1577,1841,40,Idaho,ID,0
2022,"Butte County, ID HUD Metro FMR Area",METRO26820N16023,547,671,824,1170,1410,40,Idaho,ID,0
2022,"Coeur d'Alene, ID MSA",METRO17660M17660,738,845,1047,1487,1792,40,Idaho,ID,0
2022,"Gem County, ID HUD Metro FMR Area",METRO14260N16045,682,779,971,1284,1431,40,Idaho,ID,0
2022,"Idaho Falls, ID HUD Metro FMR Area",METRO26820M26820,575,704,865,1229,1481,40,Idaho,ID,0
2022,"Jerome County, ID HUD Metro FMR Area",METRO46300N16053,614,702,924,1156,1526,40,Idaho,ID,0
2022,"Lewiston, ID-WA MSA",METRO30300M30300,615,717,925,1314,1583,40,Idaho,ID,0
2022,"Logan, UT-ID MSA",METRO30860M30860,583,699,877,1246,1501,40,Idaho,ID,0
2022,"Pocatello, ID HUD Metro FMR Area",METRO38540M38540,547,626,824,1170,1410,40,Idaho,ID,0
2022,"Power County, ID HUD Metro FMR Area",METRO38540M16077,567,648,853,1212,1460,40,Idaho,ID,0
2022,"Twin Falls County, ID HUD Metro FMR Area",METRO46300N16083,596,682,897,1274,1507,40,Idaho,ID,0
2022,"Bloomington, IL MSA",METRO14010M14010,609,703,870,1225,1474,40,Illinois,IL,0
2022,"Bond County, IL HUD Metro FMR Area",METRO41180N17005,523,583,735,971,1122,40,Illinois,IL,0
2022,"Cape Girardeau, MO-IL MSA",METRO16020M16020,536,622,807,1146,1248,40,Illinois,IL,0
2022,"Champaign-Urbana, IL MSA",METRO16580M16580,824,829,977,1252,1325,40,Illinois,IL,0
2022,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",METRO16980M16980,1059,1161,1340,1697,2018,40,Illinois,IL,1
2022,"Danville, IL MSA",METRO19180M19180,597,610,802,1038,1088,40,Illinois,IL,0
2022,"Davenport-Moline-Rock Island, IA-IL MSA",METRO19340M19340,535,650,805,1070,1209,40,Illinois,IL,0
2022,"Decatur, IL MSA",METRO19500M19500,543,641,794,1110,1142,40,Illinois,IL,0
2022,"DeKalb County, IL HUD Metro FMR Area",METRO16980MM2050,714,811,1044,1483,1787,40,Illinois,IL,0
2022,"Fulton County, IL HUD Metro FMR Area",METRO37900M17057,566,570,750,927,1217,40,Illinois,IL,0
2022,"Grundy County, IL HUD Metro FMR Area",METRO16980MM3170,910,916,1205,1514,1634,40,Illinois,IL,0
2022,"Jackson County, IL HUD Metro FMR Area",METRO16060N17077,528,604,795,1041,1161,40,Illinois,IL,0
2022,"Johnson County, IL HUD Metro FMR Area",METRO16060M17087,519,594,781,965,1159,40,Illinois,IL,0
2022,"Kankakee, IL MSA",METRO28100M28100,650,743,978,1315,1430,40,Illinois,IL,0
2022,"Kendall County, IL HUD Metro FMR Area",METRO16980MM3780,988,995,1303,1851,1901,40,Illinois,IL,0
2022,"Macoupin County, IL HUD Metro FMR Area",METRO41180N17117,555,559,735,985,1116,40,Illinois,IL,0
2022,"Peoria, IL HUD Metro FMR Area",METRO37900M37900,592,641,815,1059,1106,40,Illinois,IL,0
2022,"Rockford, IL MSA",METRO40420M40420,555,635,836,1140,1214,40,Illinois,IL,0
2022,"Springfield, IL MSA",METRO44100M44100,560,681,843,1078,1157,40,Illinois,IL,0
2022,"St. Louis, MO-IL HUD Metro FMR Area",METRO41180M41180,689,745,947,1230,1449,40,Illinois,IL,0
2022,"Williamson County, IL HUD Metro FMR Area",METRO16060N17199,631,635,836,1097,1353,40,Illinois,IL,0
2022,"Anderson, IN HUD Metro FMR Area",METRO26900M11300,559,613,796,1017,1079,40,Indiana,IN,0
2022,"Bloomington, IN HUD Metro FMR Area",METRO14020MM1020,706,803,971,1369,1662,40,Indiana,IN,0
2022,"Carroll County, IN HUD Metro FMR Area",METRO29200N18015,603,610,802,991,1088,40,Indiana,IN,0
2022,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,643,742,968,1302,1483,40,Indiana,IN,0
2022,"Columbus, IN MSA",METRO18020M18020,822,825,953,1237,1408,40,Indiana,IN,0
2022,"Elkhart-Goshen, IN MSA",METRO21140M21140,597,673,865,1107,1173,40,Indiana,IN,0
2022,"Evansville, IN-KY MSA",METRO21780M21780,621,706,880,1153,1326,40,Indiana,IN,0
2022,"Fort Wayne, IN MSA",METRO23060M23060,565,665,822,1048,1151,40,Indiana,IN,0
2022,"Franklin County, IN HUD Metro FMR Area",METRO17140M18047,539,617,812,1070,1241,40,Indiana,IN,0
2022,"Gary, IN HUD Metro FMR Area",METRO16980MM2960,637,779,959,1185,1338,40,Indiana,IN,1
2022,"Indianapolis-Carmel, IN HUD Metro FMR Area",METRO26900M26900,677,782,939,1231,1456,40,Indiana,IN,0
2022,"Jasper County, IN HUD Metro FMR Area",METRO16980N18073,686,691,909,1168,1233,40,Indiana,IN,0
2022,"Kokomo, IN MSA",METRO29020M29020,584,596,738,1031,1127,40,Indiana,IN,0
2022,"Lafayette-West Lafayette, IN HUD Metro FMR Area",METRO29200M29140,734,842,981,1264,1552,40,Indiana,IN,0
2022,"Louisville, KY-IN HUD Metro FMR Area",METRO31140M31140,690,800,960,1279,1468,40,Indiana,IN,0
2022,"Michigan City-La Porte, IN MSA",METRO33140M33140,535,629,794,1047,1139,40,Indiana,IN,0
2022,"Muncie, IN MSA",METRO34620M34620,565,598,756,1016,1094,40,Indiana,IN,0
2022,"Owen County, IN HUD Metro FMR Area",METRO14020N18119,578,582,757,1075,1296,40,Indiana,IN,0
2022,"Parke County, IN HUD Metro FMR Area",METRO45460M18121,552,583,767,948,1040,40,Indiana,IN,0
2022,"Putnam County, IN HUD Metro FMR Area",METRO26900N18133,589,600,769,1092,1197,40,Indiana,IN,0
2022,"South Bend-Mishawaka, IN HUD Metro FMR Area",METRO43780M43780,708,823,981,1252,1330,40,Indiana,IN,0
2022,"Sullivan County, IN HUD Metro FMR Area",METRO45460N18153,555,586,771,953,1230,40,Indiana,IN,0
2022,"Terre Haute, IN HUD Metro FMR Area",METRO45460M45460,565,629,782,976,1232,40,Indiana,IN,0
2022,"Union County, IN HUD Metro FMR Area",METRO17140N18161,524,606,788,1045,1181,40,Indiana,IN,0
2022,"Warren County, IN HUD Metro FMR Area",METRO29200M18171,591,597,786,1117,1345,40,Indiana,IN,0
2022,"Washington County, IN HUD Metro FMR Area",METRO31140N18175,541,573,754,1019,1022,40,Indiana,IN,0
2022,"Ames, IA HUD Metro FMR Area",METRO11180M11180,787,798,943,1340,1581,40,Iowa,IA,0
2022,"Benton County, IA HUD Metro FMR Area",METRO16300N19011,558,562,739,1001,1099,40,Iowa,IA,0
2022,"Boone County, IA HUD Metro FMR Area",METRO11180M19015,616,620,810,1069,1344,40,Iowa,IA,0
2022,"Bremer County, IA HUD Metro FMR Area",METRO47940N19017,585,609,801,994,1086,40,Iowa,IA,0
2022,"Cedar Rapids, IA HUD Metro FMR Area",METRO16300M16300,541,619,814,1156,1358,40,Iowa,IA,0
2022,"Davenport-Moline-Rock Island, IA-IL MSA",METRO19340M19340,535,650,805,1070,1209,40,Iowa,IA,0
2022,"Des Moines-West Des Moines, IA HUD Metro FMR Area",METRO19780M19780,658,770,935,1284,1357,40,Iowa,IA,0
2022,"Dubuque, IA MSA",METRO20220M20220,554,634,834,1112,1427,40,Iowa,IA,0
2022,"Iowa City, IA HUD Metro FMR Area",METRO26980MM3500,757,848,1063,1510,1819,40,Iowa,IA,0
2022,"Jasper County, IA HUD Metro FMR Area",METRO19780M19099,533,575,757,1039,1171,40,Iowa,IA,0
2022,"Jones County, IA HUD Metro FMR Area",METRO16300N19105,491,562,739,998,1002,40,Iowa,IA,0
2022,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",METRO36540M36540,698,794,974,1305,1457,40,Iowa,IA,0
2022,"Sioux City, IA-NE-SD MSA",METRO43580M43580,578,661,870,1075,1180,40,Iowa,IA,0
2022,"Washington County, IA HUD Metro FMR Area",METRO26980N19183,604,644,847,1047,1226,40,Iowa,IA,0
2022,"Waterloo-Cedar Falls, IA HUD Metro FMR Area",METRO47940M47940,611,707,889,1178,1499,40,Iowa,IA,0
2022,"Geary County, KS HUD Metro FMR Area",METRO31740M20061,667,671,883,1254,1511,40,Kansas,KS,0
2022,"Kansas City, MO-KS HUD Metro FMR Area",METRO28140M28140,762,875,1030,1365,1569,40,Kansas,KS,0
2022,"Lawrence, KS MSA",METRO29940M29940,702,753,937,1331,1565,40,Kansas,KS,0
2022,"Manhattan, KS HUD Metro FMR Area",METRO31740M31740,723,728,907,1190,1552,40,Kansas,KS,0
2022,"St. Joseph, MO-KS MSA",METRO41140M41140,547,626,824,1088,1171,40,Kansas,KS,0
2022,"Sumner County, KS HUD Metro FMR Area",METRO48620N20191,498,569,749,963,1128,40,Kansas,KS,0
2022,"Topeka, KS MSA",METRO45820M45820,638,643,844,1075,1275,40,Kansas,KS,0
2022,"Wichita, KS HUD Metro FMR Area",METRO48620M48620,547,635,823,1103,1345,40,Kansas,KS,0
2022,"Allen County, KY HUD Metro FMR Area",METRO14540N21003,542,546,718,911,1130,40,Kentucky,KY,0
2022,"Bowling Green, KY HUD Metro FMR Area",METRO14540M14540,672,688,845,1063,1365,40,Kentucky,KY,0
2022,"Butler County, KY HUD Metro FMR Area",METRO14540N21031,509,512,674,957,1061,40,Kentucky,KY,0
2022,"Carter County, KY HUD Metro FMR Area",METRO26580M21043,501,512,674,851,914,40,Kentucky,KY,0
2022,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,643,742,968,1302,1483,40,Kentucky,KY,0
2022,"Clarksville, TN-KY HUD Metro FMR Area",METRO17300M17300,634,707,910,1293,1558,40,Kentucky,KY,0
2022,"Elizabethtown, KY HUD Metro FMR Area",METRO21060M21060,630,635,835,1161,1412,40,Kentucky,KY,0
2022,"Evansville, IN-KY MSA",METRO21780M21780,621,706,880,1153,1326,40,Kentucky,KY,0
2022,"Grant County, KY HUD Metro FMR Area",METRO17140MM3020,672,728,829,1168,1419,40,Kentucky,KY,0
2022,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",METRO26580M26580,570,659,791,1058,1179,40,Kentucky,KY,0
2022,"Lexington-Fayette, KY MSA",METRO30460M30460,632,741,912,1256,1496,40,Kentucky,KY,0
2022,"Louisville, KY-IN HUD Metro FMR Area",METRO31140M31140,690,800,960,1279,1468,40,Kentucky,KY,0
2022,"Meade County, KY HUD Metro FMR Area",METRO21060N21163,593,597,786,1117,1345,40,Kentucky,KY,0
2022,"Owensboro, KY MSA",METRO36980M36980,595,641,843,1101,1143,40,Kentucky,KY,0
2022,"Shelby County, KY HUD Metro FMR Area",METRO31140N21211,641,672,884,1122,1297,40,Kentucky,KY,0
2022,"Acadia Parish, LA HUD Metro FMR Area",METRO29180N22001,492,529,696,980,1049,40,Louisiana,LA,0
2022,"Alexandria, LA MSA",METRO10780M10780,543,637,818,1097,1195,40,Louisiana,LA,0
2022,"Assumption Parish, LA HUD Metro FMR Area",METRO12940M22007,601,648,738,1019,1158,40,Louisiana,LA,0
2022,"Baton Rouge, LA HUD Metro FMR Area",METRO12940M12940,744,781,917,1161,1447,40,Louisiana,LA,0
2022,"Hammond, LA MSA",METRO25220M25220,709,714,913,1129,1238,40,Louisiana,LA,0
2022,"Houma-Thibodaux, LA MSA",METRO26380M26380,598,700,890,1186,1350,40,Louisiana,LA,0
2022,"Iberia Parish, LA HUD Metro FMR Area",METRO29180N22045,614,629,828,1054,1262,40,Louisiana,LA,0
2022,"Iberville Parish, LA HUD Metro FMR Area",METRO12940N22047,604,630,742,1016,1135,40,Louisiana,LA,0
2022,"Lafayette, LA HUD Metro FMR Area",METRO29180M29180,608,781,890,1202,1387,40,Louisiana,LA,0
2022,"Lake Charles, LA MSA",METRO29340M29340,660,688,884,1107,1241,40,Louisiana,LA,0
2022,"Monroe, LA HUD Metro FMR Area",METRO33740M33740,615,619,815,1011,1115,40,Louisiana,LA,0
2022,"Morehouse Parish, LA HUD Metro FMR Area",METRO33740M22067,584,588,696,921,1191,40,Louisiana,LA,0
2022,"New Orleans-Metairie, LA HUD Metro FMR Area",METRO35380M35380,786,927,1089,1404,1623,40,Louisiana,LA,0
2022,"Shreveport-Bossier City, LA MSA",METRO43340M43340,632,756,897,1112,1249,40,Louisiana,LA,0
2022,"St. James Parish, LA HUD Metro FMR Area",METRO35380N22093,590,621,817,1124,1220,40,Louisiana,LA,0
2022,"Vermilion Parish, LA HUD Metro FMR Area",METRO29180N22113,542,641,730,955,990,40,Louisiana,LA,0
2022,"Bangor, ME HUD Metro FMR Area",METRO12620MM0730,742,855,1103,1368,1671,40,Maine,ME,0
2022,"Cumberland County, ME (part) HUD Metro FMR Area",METRO38860N23005,906,974,1281,1695,1737,40,Maine,ME,0
2022,"Lewiston-Auburn, ME MSA",METRO30340M30340,717,781,999,1297,1530,40,Maine,ME,0
2022,"Penobscot County, ME (part) HUD Metro FMR Area",METRO12620N23019,660,720,948,1176,1286,40,Maine,ME,0
2022,"Portland, ME HUD Metro FMR Area",METRO38860MM6400,1143,1330,1721,2195,2689,40,Maine,ME,0
2022,"Sagadahoc County, ME HUD Metro FMR Area",METRO38860N23023,744,911,1120,1472,1709,40,Maine,ME,0
2022,"York County, ME (part) HUD Metro FMR Area",METRO38860N23031,961,967,1216,1561,1790,40,Maine,ME,0
2022,"York-Kittery-South Berwick, ME HUD Metro FMR Area",METRO38860MM6450,1051,1129,1485,1969,2542,40,Maine,ME,0
2022,"Baltimore-Columbia-Towson, MD MSA",METRO12580M12580,953,1124,1395,1809,2075,40,Maryland,MD,0
2022,"California-Lexington Park, MD MSA",METRO15680M15680,1058,1126,1372,1920,2218,40,Maryland,MD,0
2022,"Cumberland, MD-WV MSA",METRO19060M19060,503,606,757,987,1261,40,Maryland,MD,0
2022,"Hagerstown, MD HUD Metro FMR Area",METRO25180MM3180,646,757,972,1381,1637,40,Maryland,MD,0
2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,940,1071,1298,1605,1837,40,Maryland,MD,1
2022,"Salisbury, MD HUD Metro FMR Area",METRO41540M41540,787,788,1037,1398,1566,40,Maryland,MD,0
2022,"Somerset County, MD HUD Metro FMR Area",METRO41540N24039,611,648,792,1070,1098,40,Maryland,MD,0
2022,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",METRO47900M47900,1539,1567,1785,2260,2713,40,Maryland,MD,1
2022,"Worcester County, MD HUD Metro FMR Area",METRO41540N24047,759,764,932,1324,1595,40,Maryland,MD,0
2022,"Barnstable Town, MA MSA",METRO12700M12700,1248,1428,1879,2323,2548,40,Massachusetts,MA,0
2022,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,940,1016,1337,1653,1877,40,Massachusetts,MA,0
2022,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",METRO14460MM1120,1803,1986,2399,2966,3253,40,Massachusetts,MA,0
2022,"Brockton, MA HUD Metro FMR Area",METRO14460MM1200,1145,1309,1723,2181,2505,40,Massachusetts,MA,0
2022,"Eastern Worcester County, MA HUD Metro FMR Area",METRO49340MM1120,928,1062,1397,1789,2210,40,Massachusetts,MA,0
2022,"Easton-Raynham, MA HUD Metro FMR Area",METRO39300MM1200,1374,1416,1863,2320,2834,40,Massachusetts,MA,0
2022,"Fitchburg-Leominster, MA HUD Metro FMR Area",METRO49340MM2600,865,871,1146,1447,1727,40,Massachusetts,MA,0
2022,"Franklin County, MA HUD Metro FMR Area",METRO44140M25011,798,909,1160,1488,1672,40,Massachusetts,MA,0
2022,"Lawrence, MA-NH HUD Metro FMR Area",METRO14460MM4160,1040,1219,1565,1935,2122,40,Massachusetts,MA,0
2022,"Lowell, MA HUD Metro FMR Area",METRO14460MM4560,1237,1359,1773,2192,2404,40,Massachusetts,MA,0
2022,"New Bedford, MA HUD Metro FMR Area",METRO39300MM5400,809,903,1114,1377,1511,40,Massachusetts,MA,0
2022,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,848,1013,1277,1623,1759,40,Massachusetts,MA,0
2022,"Providence-Fall River, RI-MA HUD Metro FMR Area",METRO39300M39300,913,1026,1234,1525,1868,40,Massachusetts,MA,0
2022,"Springfield, MA HUD Metro FMR Area",METRO44140M44140,727,874,1094,1353,1623,40,Massachusetts,MA,0
2022,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",METRO39300MM1120,952,1110,1433,1836,2052,40,Massachusetts,MA,0
2022,"Western Worcester County, MA HUD Metro FMR Area",METRO49340N25027,792,797,1049,1417,1423,40,Massachusetts,MA,0
2022,"Worcester, MA HUD Metro FMR Area",METRO49340M49340,1103,1162,1491,1843,2022,40,Massachusetts,MA,0
2022,"Ann Arbor, MI MSA",METRO11460M11460,1047,1048,1262,1560,1816,40,Michigan,MI,0
2022,"Battle Creek, MI MSA",METRO12980M12980,602,670,841,1091,1183,40,Michigan,MI,0
2022,"Bay City, MI MSA",METRO13020M13020,522,611,786,1031,1118,40,Michigan,MI,0
2022,"Cass County, MI HUD Metro FMR Area",METRO43780N26027,593,655,845,1102,1151,40,Michigan,MI,0
2022,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",METRO19820M19820,733,848,1084,1371,1473,40,Michigan,MI,0
2022,"Flint, MI MSA",METRO22420M22420,545,645,821,1034,1113,40,Michigan,MI,0
2022,"Grand Rapids-Wyoming, MI HUD Metro FMR Area",METRO24340M24340,798,859,1041,1356,1538,40,Michigan,MI,0
2022,"Holland-Grand Haven, MI HUD Metro FMR Area",METRO24340M26100,814,852,971,1329,1381,40,Michigan,MI,0
2022,"Ionia County, MI HUD Metro FMR Area",METRO24340M26067,667,672,884,1097,1302,40,Michigan,MI,0
2022,"Jackson, MI MSA",METRO27100M27100,615,734,866,1136,1274,40,Michigan,MI,0
2022,"Kalamazoo-Portage, MI MSA",METRO28020M28020,613,711,879,1160,1252,40,Michigan,MI,0
2022,"Lansing-East Lansing, MI HUD Metro FMR Area",METRO29620M29620,733,767,936,1203,1269,40,Michigan,MI,0
2022,"Livingston County, MI HUD Metro FMR Area",METRO19820MM0440,747,938,1125,1504,1664,40,Michigan,MI,0
2022,"Midland, MI MSA",METRO33220M33220,582,661,870,1210,1341,40,Michigan,MI,0
2022,"Monroe, MI MSA",METRO33780M33780,631,723,941,1237,1503,40,Michigan,MI,0
2022,"Montcalm County, MI HUD Metro FMR Area",METRO24340N26117,608,639,782,978,1230,40,Michigan,MI,0
2022,"Muskegon, MI MSA",METRO34740M34740,591,655,855,1091,1159,40,Michigan,MI,0
2022,"Niles-Benton Harbor, MI MSA",METRO35660M35660,646,655,845,1094,1252,40,Michigan,MI,0
2022,"Saginaw, MI MSA",METRO40980M40980,553,633,833,1041,1130,40,Michigan,MI,0
2022,"Shiawassee County, MI HUD Metro FMR Area",METRO29620M26155,581,585,770,1026,1105,40,Michigan,MI,0
2022,"Duluth, MN-WI HUD Metro FMR Area",METRO20260M20260,692,715,936,1221,1515,40,Minnesota,MN,0
2022,"Fargo, ND-MN MSA",METRO22020M22020,597,705,859,1220,1470,40,Minnesota,MN,0
2022,"Fillmore County, MN HUD Metro FMR Area",METRO40340N27045,614,618,813,1112,1194,40,Minnesota,MN,0
2022,"Grand Forks, ND-MN MSA",METRO24220M24220,605,669,854,1213,1462,40,Minnesota,MN,0
2022,"La Crosse-Onalaska, WI-MN MSA",METRO29100M29100,618,724,930,1300,1592,40,Minnesota,MN,0
2022,"Lake County, MN HUD Metro FMR Area",METRO20260M27075,611,680,826,1116,1120,40,Minnesota,MN,0
2022,"Le Sueur County, MN HUD Metro FMR Area",METRO33460N27079,659,733,964,1301,1494,40,Minnesota,MN,0
2022,"Mankato-North Mankato, MN MSA",METRO31860M31860,710,776,992,1378,1698,40,Minnesota,MN,0
2022,"Mille Lacs County, MN HUD Metro FMR Area",METRO33460N27095,639,731,962,1367,1647,40,Minnesota,MN,0
2022,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",METRO33460M33460,932,1078,1329,1841,2145,40,Minnesota,MN,0
2022,"Rochester, MN HUD Metro FMR Area",METRO40340M40340,732,865,1094,1554,1872,40,Minnesota,MN,0
